id;name;latitude;longitude;country;population
28828;Cihuatlán;19.2366;-104.56512;MX;18164
28829;Minas de Barroterán;27.65144;-101.28212;MX;7842
28830;Lázaro Cárdenas;30.52815;-115.92617;MX;16294
28831;Camalú;30.84222;-116.06328;MX;8621
28832;Progreso;32.58039;-115.58479;MX;12557
28833;Santa Isabel;32.6333;-115.57605;MX;29311
28834;Estación Coahuila;32.19304;-114.99933;MX;7596
28835;Doctor Alberto Oviedo Mota;32.22756;-115.16792;MX;8064
28836;Colonia Venustiano Carranza;32.237;-115.16656;MX;6098
28837;Guadalupe Victoria;32.28924;-115.10534;MX;17119
28838;Delta;32.35497;-115.19617;MX;5180
28839;Zinapécuaro;19.86006;-100.82857;MX;15875
28840;Ixtapa-Zihuatanejo;17.64344;-101.55212;MX;67408
28841;Zaragoza;28.4932;-100.9223;MX;10461
28842;Villa Zaragoza;22.03716;-100.73088;MX;9915
28843;Zapotlanejo;20.62248;-103.06766;MX;32376
28844;Zapotiltic;19.62749;-103.41752;MX;22833
28845;Zapopan;20.72356;-103.38479;MX;1142483
28846;Zamora;19.9855;-102.28387;MX;141627
28847;Zacoalco de Torres;20.22816;-103.5687;MX;18172
28848;Zacatecas;22.76843;-102.58141;MX;129011
28849;Zacapú;19.81396;-101.79157;MX;50112
28850;Yuriria;20.21081;-101.13212;MX;25216
28851;Yurécuaro;20.33606;-102.28382;MX;23843
28852;Yerbabuena;20.96319;-101.27448;MX;8399
28853;Yahualica de González Gallo;21.17978;-102.88611;MX;13655
28854;Vista Hermosa de Negrete;20.27169;-102.47488;MX;10752
28855;Villa Unión;28.22228;-100.72624;MX;5350
28856;Villa Union;28.21667;-100.71667;MX;5147
28857;Villa Unión;23.9746;-104.04705;MX;10753
28858;Villa Unión;23.18992;-106.21947;MX;13404
28859;Villanueva;22.35527;-102.88264;MX;12269
28860;Villa Madero;19.3915;-101.27883;MX;6577
28861;Villa Juárez;27.12851;-109.83921;MX;13770
28862;Villa Juárez;25.49203;-103.59389;MX;7069
28863;Villa Hidalgo;21.74185;-105.23096;MX;9908
28864;Villa Hidalgo;21.67616;-102.58803;MX;15182
28865;Villagrán;20.51452;-100.99745;MX;27079
28866;Villa González Ortega;22.51222;-101.91616;MX;6181
28867;Villa García;22.16169;-101.95556;MX;6535
28868;Frontera;26.92814;-101.45212;MX;69462
28869;Santa Clara del Cobre;19.4058;-101.63998;MX;14359
28870;Villa de Reyes;21.80309;-100.93418;MX;10383
28871;El Pueblito;20.53996;-100.43817;MX;71254
28872;García;25.81201;-100.59874;MX;93641
28873;Villa de Cos;23.29329;-102.3502;MX;5759
28874;Ciudad de Villa de Álvarez;19.26722;-103.73778;MX;117600
28875;Villa Corona;20.41564;-103.66416;MX;7603
28876;Miguel Ahumada;30.61861;-106.51222;MX;8575
28877;Venustiano Carranza;20.11553;-102.65391;MX;11987
28878;Venado;22.92997;-101.09537;MX;5743
28879;Valtierrilla;20.53244;-101.12761;MX;12713
28880;Valparaíso;22.77104;-103.56991;MX;12919
28881;Valle de Santiago;20.3914;-101.19222;MX;68058
28882;Valle de Bravo;19.19501;-100.13132;MX;25554
28883;Valle de Banderas;20.80792;-105.24813;MX;7666
28884;Valentín Gómez Farías;28.21667;-106.58333;MX;5404
28885;Usmajac;19.87458;-103.54085;MX;7269
28886;Uruapan;19.41116;-102.05644;MX;264439
28887;Uriangato;20.14085;-101.18251;MX;51382
28888;Unión de Tula;19.95646;-104.26805;MX;9035
28889;Unión de San Antonio;21.12714;-102.00619;MX;7620
28890;Tuzantla;19.20289;-100.56679;MX;15302
28891;Tuxpan;21.94221;-105.2987;MX;21709
28892;Tuxpan;19.56788;-100.46189;MX;9122
28893;Tuxpan;19.55555;-103.37587;MX;27523
28894;Trancoso;22.73542;-102.36697;MX;14021
28895;Tototlán;20.54217;-102.79222;MX;12516
28896;Torreón;25.54389;-103.41898;MX;608836
28897;Topolobampo;25.60084;-109.0523;MX;6361
28898;Tonalá;20.62445;-103.23423;MX;408759
28899;Tomatlán;19.93664;-105.2501;MX;9026
28900;Todos Santos;23.44688;-110.22308;MX;5148
28901;Tlaquepaque;20.64091;-103.29327;MX;575942
28902;Tlapehuala;18.24101;-100.5379;MX;9331
28903;Tlajomulco de Zúñiga;20.47421;-103.44654;MX;30273
28904;Tlahualilo de Zaragoza;26.10593;-103.44257;MX;9517
28905;Tizapán el Alto;20.16137;-103.04397;MX;14877
28906;Tingüindín;19.73921;-102.4812;MX;6923
28907;Tingambato;19.50109;-101.85327;MX;7771
28908;Tijuana;32.5027;-117.00371;MX;1300983
28909;Tierra Nueva;21.66904;-100.57287;MX;5261
28910;Tesistán;20.80051;-103.46993;MX;62397
28911;Tequila;20.88205;-103.83599;MX;29203
28912;Tepic;21.50951;-104.89569;MX;332863
28913;Tepatitlán de Morelos;20.81692;-102.76347;MX;91959
28914;Tepalcatepec;19.18666;-102.8493;MX;15221
28915;Teocaltiche;21.43421;-102.57449;MX;23726
28916;Tejupilco de Hidalgo;18.90475;-100.15275;MX;25631
28917;Tecuala;22.39815;-105.45808;MX;14511
28918;Técpan de Galeana;17.21976;-100.63032;MX;15119
28919;Tecomán;18.91678;-103.87786;MX;85689
28920;Tecolots;32.56667;-114.98333;MX;5259
28921;Tecolotlán;20.20167;-104.04748;MX;9189
28922;Tecate;32.56717;-116.62509;MX;64764
28923;Tecalitlán;19.47182;-103.3072;MX;12411
28924;Tayoltita;24.10278;-105.93083;MX;5124
28925;Tarimoro;20.28336;-100.75477;MX;12188
28926;Taretán;19.3342;-101.91849;MX;6440
28927;Tarécuato;19.84359;-102.46485;MX;8863
28928;Tarandacuao;20.00094;-100.51856;MX;6058
28929;Tapalpa;19.94563;-103.75954;MX;5782
28930;Tanhuato de Guerrero;20.28552;-102.33113;MX;9546
28931;Tangancícuaro de Arista;19.88733;-102.20636;MX;15068
28932;Tancítaro;19.33843;-102.36264;MX;6747
28933;Tamazula de Gordiano;19.68006;-103.2514;MX;18787
28934;Talpa de Allende;20.38084;-104.82213;MX;8839
28935;Tala;20.6536;-103.70092;MX;35396
28936;Tacoaleche;22.8201;-102.40476;MX;8612
28937;Tacámbaro de Codallos;19.23502;-101.45824;MX;25665
28938;Tabasco;21.86286;-102.91105;MX;7317
28939;Sonoita;31.86165;-112.85129;MX;12849
28940;Sombrerete;23.63466;-103.64244;MX;21702
28941;Soledad de Graciano Sánchez;22.18912;-100.93792;MX;255015
28942;Sinaloa de Leyva;25.8219;-108.22261;MX;5240
28943;Silao;20.94356;-101.42703;MX;74242
28944;Sayula;19.88225;-103.60027;MX;26789
28945;Saucillo;28.03055;-105.29376;MX;11004
28946;Santiago Tangamandapio;19.95568;-102.43546;MX;10463
28947;Santiago Papasquiaro;25.04389;-105.41917;MX;26121
28948;Santiago Ixcuintla;21.81295;-105.20844;MX;18241
28949;Santiago de Cuenda;20.59956;-100.99405;MX;6524
28950;Santiago;25.42533;-100.15205;MX;36840
28951;Santa Teresa;20.95973;-101.31644;MX;6998
28952;Santa Rosalía;27.34045;-112.26761;MX;11765
28953;Santa Rosa Jauregui;20.74122;-100.44843;MX;18508
28954;Santa Rosa;25.82463;-100.22164;MX;9880
28955;Santa María del Río;21.79615;-100.73815;MX;13099
28956;Santa María del Oro;25.94944;-105.36444;MX;5878
28957;Santa Cruz del Valle;20.53333;-103.43333;MX;14637
28958;Santa Cruz de las Flores;20.48056;-103.50278;MX;11204
28959;Santa Clara de Valladares;19.63658;-102.4912;MX;6917
28960;Santa Catarina;25.67325;-100.45813;MX;268347
28961;Santa Bárbara;26.80381;-105.82024;MX;8765
28962;Santa Anita;20.5509;-103.44396;MX;20320
28963;Santa Ana Pacueco;20.34722;-102.01583;MX;10052
28964;Santa Ana Maya;20.0069;-101.02189;MX;7087
28965;Santa Ana;30.54075;-111.11888;MX;11864
28966;San Sebastián el Grande;20.53274;-103.42804;MX;28138
28967;San Pedro Piedra Gorda;22.44753;-102.34875;MX;8297
28968;San Pedro Itzicán;20.31724;-102.95406;MX;5199
28969;San Pedro;25.75602;-102.98385;MX;48746
28970;San Pedro;25.43333;-103.21667;MX;41165
28971;San Patricio;19.22534;-104.70447;MX;7569
28972;San Nicolás de los Garza;25.74167;-100.30222;MX;443273
28973;San Nicolás de los Agustinos;20.24614;-100.96679;MX;7148
28974;San Miguel Zapotitlan;25.94831;-109.04738;MX;6048
28975;San Miguel Octopan;20.57428;-100.7478;MX;13303
28976;San Miguel el Alto;21.03011;-102.40414;MX;23982
28977;San Miguel de Allende;20.91528;-100.74389;MX;69811
28978;San Martín Hidalgo;20.43538;-103.92878;MX;8092
28979;San Luis Río Colorado;32.45612;-114.77186;MX;158089
28980;San Luis Potosí;22.14982;-100.97916;MX;722772
28981;San Luis de la Paz;21.29771;-100.51736;MX;49914
28982;San Luis;28.43333;-113.75;MX;7872
28983;Cabo San Lucas;22.89088;-109.91238;MX;68463
28984;San Julián;21.01035;-102.17967;MX;12949
28985;San Juanito;27.97295;-107.60199;MX;10535
28986;San Juan de los Lagos;21.24893;-102.33036;MX;48684
28987;San Juan de la Vega;20.62521;-100.76141;MX;9597
28988;San Juan de Abajo;20.81484;-105.19154;MX;10442
28989;San Juan Cosalá;20.28756;-103.34109;MX;6973
28990;San José Temascatío;20.69183;-101.26028;MX;5839
28991;San José Iturbide;21.00153;-100.38416;MX;23471
28992;San José el Alto;20.65339;-100.38218;MX;14094
28993;San José del Castillo;20.51405;-103.23796;MX;15946
28994;San José del Cabo;23.05888;-109.69771;MX;69788
28995;San José de Gracia;20.67474;-102.56989;MX;5190
28996;San Jose de Lourdes;23.27645;-103.00973;MX;5339
28997;San José de Agua Azul;20.48662;-100.65587;MX;5139
28998;San Jerónimo de Juárez;17.13915;-100.47067;MX;7200
28999;San Jeronimito;17.56818;-101.34562;MX;6830
29000;San Ignacio Cerro Gordo;20.74558;-102.53466;MX;9774
29001;San Gabriel;19.76667;-104.0;MX;14939
29002;San Francisco del Rincón;21.01843;-101.85515;MX;71139
29003;San Francisco de los Romo;22.07748;-102.2714;MX;16124
29004;San Felipe;31.02468;-114.83919;MX;16702
29005;San Felipe;21.47831;-101.21566;MX;28452
29006;San Diego de la Unión;21.46749;-100.8731;MX;7116
29007;San Diego de Alejandría;20.9937;-101.99549;MX;5312
29008;Tlaltenango de Sánchez Román;21.78221;-103.30298;MX;16396
29009;Puerto San Carlos;24.78874;-112.10504;MX;5538
29010;San Buenaventura;27.06193;-101.54891;MX;20480
29011;San Blas;26.08019;-108.7611;MX;6075
29012;San Blas;21.54333;-105.28558;MX;10187
29013;San Bartolo de Berrios;21.6124;-101.06845;MX;5899
29014;San Andrés Ixtlán;19.81988;-103.46906;MX;5230
29015;Nicolás R Casillas;20.54638;-103.46622;MX;30424
29016;Salvatierra;20.21322;-100.88023;MX;37203
29017;Saltillo;25.42321;-101.0053;MX;709671
29018;Salinas Victoria;25.96329;-100.29091;MX;8979
29019;Salinas de Hidalgo;22.62795;-101.71417;MX;16821
29020;Salamanca;20.57196;-101.19154;MX;160169
29021;Sain Alto;23.58086;-103.24807;MX;5037
29022;Sahuayo de Morelos;20.05859;-102.71575;MX;64431
29023;Ciudad Sabinas Hidalgo;26.50358;-100.18187;MX;33068
29024;Sabinas;27.85591;-101.11738;MX;54905
29025;Ruíz;21.95107;-105.1438;MX;14050
29026;Rosarito;32.36044;-117.04645;MX;65278
29027;El Rosario;22.99207;-105.85697;MX;16001
29028;Rosales;28.18753;-105.55717;MX;5570
29029;Romita;20.87127;-101.51683;MX;21176
29030;Río Grande;23.82647;-103.03034;MX;32944
29031;Rincón de Tamayo;20.42344;-100.7547;MX;10324
29032;Rincón de Romos;22.22819;-102.32216;MX;27988
29033;Rancho La Gloria;32.44619;-117.00103;MX;26860
29034;Ramos Arizpe;25.53928;-100.94742;MX;66554
29035;Quiroga;19.66557;-101.52287;MX;14669
29036;Quila;24.42362;-107.22186;MX;5793
29037;Santiago de Querétaro;20.58806;-100.38806;MX;626495
29038;Estación Queréndaro;19.88285;-100.94861;MX;8770
29039;Queréndaro;19.80954;-100.8906;MX;9105
29040;Puruarán;19.0963;-101.52234;MX;7162
29041;Puruándiro;20.08886;-101.51579;MX;30571
29042;Purísima de Bustos;21.0315;-101.87833;MX;43512
29043;Purépero de Echáiz;19.91039;-102.00625;MX;13856
29044;Puga;21.58443;-104.82318;MX;6361
29045;Puerto Vallarta;20.617;-105.23018;MX;203342
29046;Puerto Peñasco;31.31716;-113.53799;MX;56756
29047;Puerto Palomas;31.77718;-107.63439;MX;5659
29048;Pueblo Yaqui;27.35521;-110.03444;MX;14234
29049;Pozos de Gamboa;22.94861;-102.5701;MX;5221
29050;Potam;27.626;-110.4158;MX;6417
29051;Poncitlán;20.37963;-102.92557;MX;13581
29052;Pitiquito;30.67663;-112.05466;MX;5410
29053;Pinos;22.29571;-101.57579;MX;5611
29054;Pihuamo;19.24991;-103.38275;MX;6838
29055;Piedras Negras;28.70007;-100.52353;MX;150178
29056;Petatlán;17.53768;-101.26798;MX;21659
29057;Pesquería;25.78543;-100.05098;MX;5465
29058;Pesqueira;29.37972;-110.89611;MX;5699
29059;Pericos;25.08093;-107.69966;MX;6341
29060;Peribán de Ramos;19.5201;-102.41397;MX;15434
29061;Peñón Blanco;24.79289;-104.02659;MX;5271
29062;Pénjamo;20.43108;-101.72261;MX;40070
29063;La Peñita de Jaltomba;21.03884;-105.24792;MX;9102
29064;Pedro Escobedo;20.49963;-100.14278;MX;9946
29065;Pedernales;19.14133;-101.46889;MX;6131
29066;Pátzcuaro;19.51594;-101.60887;MX;55298
29067;Parras de la Fuente;25.44185;-102.17808;MX;33817
29068;Paracho de Verduzco;19.64745;-102.04897;MX;18868
29069;Panindícuaro;19.98518;-101.76096;MX;5565
29070;Palo Alto;21.91801;-101.96453;MX;5399
29071;Palau;27.89232;-101.42319;MX;16970
29072;Pajacuarán;20.11909;-102.56623;MX;10014
29073;Pabellón de Arteaga;22.14642;-102.2769;MX;28633
29074;San José de Gracia;19.98966;-103.02198;MX;9537
29075;Opopeo;19.41163;-101.60515;MX;10055
29076;Ojuelos de Jalisco;21.86614;-101.59269;MX;11881
29077;Ojinaga;29.56689;-104.54487;MX;22128
29078;Ocotlán;20.3553;-102.77358;MX;83769
29079;Ocampo;21.64653;-101.48012;MX;6499
29080;Nuevo San Juan Parangaricutiro;19.41857;-102.13087;MX;14772
29081;Nuevo México;20.7565;-103.44297;MX;28135
29082;Nuevo Ideal;24.88544;-105.07552;MX;10876
29083;Nuevo Casas Grandes;30.41552;-107.91166;MX;55553
29084;Nueva Rosita;27.94028;-101.21812;MX;38158
29085;Nueva Italia de Ruiz;19.02492;-102.09318;MX;32467
29086;Nombre de Dios;23.84891;-104.24712;MX;5302
29087;Nochistlán de Mejía;21.36435;-102.8459;MX;16562
29088;Nieves;23.99609;-103.02013;MX;5653
29089;Nazareno;25.39916;-103.42065;MX;7515
29090;Navolato;24.7661;-107.70225;MX;29153
29091;Navojoa;27.07028;-109.44372;MX;113836
29092;Nava;28.42071;-100.76565;MX;22192
29093;Naranjo;25.80633;-108.48127;MX;6307
29094;Nahuatzén;19.65506;-101.91704;MX;10283
29095;Nacozari Viejo;30.4;-109.65;MX;11872
29096;Nacozari de García;30.37489;-109.68898;MX;11489
29097;Naco;31.32701;-109.94669;MX;6064
29098;Moroleón;20.12571;-101.19208;MX;43200
29099;Morelos;28.40676;-100.88854;MX;6839
29100;Morelos;22.86215;-102.61061;MX;6602
29101;Morelia;19.70078;-101.18443;MX;597511
29102;Monterrey;25.67507;-100.31847;MX;1135512
29103;Monclova;26.90687;-101.42056;MX;215271
29104;Mocorito;25.48202;-107.92008;MX;5426
29105;Mochicahui;25.95095;-108.92991;MX;5623
29106;Misión de Chichimecas;21.28496;-100.48658;MX;6716
29107;Miguel Auza;24.29421;-103.4509;MX;13551
29108;Mezcales;20.73072;-105.28257;MX;20092
29109;Mezcala;20.33558;-103.01759;MX;5005
29110;Mexicali;32.62781;-115.45446;MX;689775
29111;Meoqui;28.27226;-105.48046;MX;22574
29112;Ciudad Melchor Múzquiz;27.87933;-101.51615;MX;35060
29113;Medina;21.14972;-101.6225;MX;16166
29114;Mazatlán;23.2329;-106.4062;MX;381583
29115;Mazamitla;19.9161;-103.02027;MX;7865
29116;Matehuala;23.64824;-100.64334;MX;77328
29117;Matamoros;25.52699;-103.2285;MX;52233
29118;Mascota;20.52613;-104.78781;MX;8801
29119;Jesús Gómez Portugal;21.99607;-102.29095;MX;8579
29120;Marfil;20.99165;-101.28434;MX;29375
29121;Maravatío de Ocampo;19.89113;-100.44443;MX;34381
29122;Mapimí;25.8338;-103.8461;MX;5623
29123;Manzanillo;19.11695;-104.34214;MX;130035
29124;Rodolfo Sánchez Taboada;31.72099;-116.57184;MX;22957
29125;Magdalena de Kino;30.62789;-110.96203;MX;26605
29126;Magdalena;20.90741;-103.978;MX;16214
29127;Madera;29.19366;-108.14684;MX;15447
29128;Villa Luvianos;18.91667;-100.4;MX;9247
29129;Luis Moya;22.43237;-102.24864;MX;6335
29130;Los Reyes de Salgado;19.59042;-102.47242;MX;39209
29131;Los Mochis;25.79302;-108.99808;MX;256613
29132;Loreto;26.01217;-111.34888;MX;14724
29133;Loreto;22.27248;-101.98898;MX;24260
29134;Lombardía;19.15806;-102.05111;MX;12610
29135;León de los Aldama;21.12908;-101.67374;MX;1238962
29136;La Venta del Astillero;20.72795;-103.54509;MX;5649
29137;La Tijera;19.9;-104.4;MX;5691
29138;Las Varas;21.18021;-105.13595;MX;14077
29139;Las Pintas de Arriba;20.57376;-103.32345;MX;22838
29140;Las Juntas;20.70131;-105.24585;MX;9035
29141;Las Juntas;19.43061;-104.70646;MX;6259
29142;La Ribera;20.34908;-102.28273;MX;7780
29143;La Reforma;25.08164;-108.05673;MX;6743
29144;Quesería;19.38708;-103.57243;MX;8611
29145;La Pila;22.03425;-100.86786;MX;6722
29146;La Piedad;20.34239;-102.0305;MX;83323
29147;La Paz;24.14437;-110.3005;MX;215178
29148;La Orilla;17.99583;-102.22694;MX;20126
29149;La Negreta;20.52647;-100.45053;MX;8100
29150;Lampazos de Naranjo;27.02549;-100.50528;MX;5026
29151;La Mira Tumbiscatio;18.68333;-102.28333;MX;14536
29152;La Lira;20.47554;-100.16145;MX;6394
29153;La Junta;28.48003;-107.32948;MX;8930
29154;La Huerta;19.4844;-104.64378;MX;7891
29155;La Huacana;18.96312;-101.8072;MX;9395
29156;Lagos de Moreno;21.35666;-101.93768;MX;98206
29157;La Estancia;20.42123;-100.06616;MX;5992
29158;La Cruz;23.92126;-106.8925;MX;15657
29159;Constancia;25.96219;-108.89937;MX;6500
29160;La Cañada;20.60805;-100.33275;MX;10506
29161;La Barca;20.28784;-102.54514;MX;35219
29162;Puente Grande;20.56977;-103.15377;MX;5664
29163;Ascensión;31.0926;-107.99687;MX;13456
29164;La Aldea;20.90166;-101.47852;MX;5615
29165;Juventino Rosas;20.64337;-100.99286;MX;42264
29166;Juriquilla;20.71277;-100.45568;MX;13309
29167;Jungapeo de Juárez;19.45915;-100.49483;MX;5073
29168;Juchipila;21.40862;-103.11663;MX;6035
29169;Ciudad Benito Juárez;25.64724;-100.09582;MX;151893
29170;Juan Aldama;24.29188;-103.39272;MX;15431
29171;Juanacatlán;20.50888;-103.17025;MX;9133
29172;Jocotepec;20.28527;-103.42897;MX;18852
29173;Jiquílpan de Juárez;19.99482;-102.71969;MX;24233
29174;Jiménez;28.33333;-105.4;MX;31054
29175;Jesús María;21.96111;-102.34333;MX;43012
29176;Jesús María;20.60595;-102.22245;MX;8249
29177;Jerez de García Salinas;22.64971;-102.99032;MX;43064
29178;Jerécuaro;20.15467;-100.5086;MX;7748
29179;Jaral del Progreso;20.37237;-101.06249;MX;20457
29180;Jamay;20.29349;-102.70754;MX;17204
29181;Jalpa;21.63448;-102.97919;MX;14199
29182;Jalostotitlán;21.16741;-102.46386;MX;24423
29183;Xalisco;21.451;-104.8983;MX;35702
29184;Jala;21.10484;-104.43764;MX;5586
29185;Jacona de Plancarte;19.95232;-102.30781;MX;56934
29186;Ixtlán del Río;21.03907;-104.37116;MX;23303
29187;Ixtlahuacán del Río;20.86405;-103.24029;MX;6198
29188;Ixtlahuacán de los Membrillos;20.3486;-103.19336;MX;6137
29189;Ixtapa;20.71641;-105.20487;MX;29036
29190;Ixtapa;17.66782;-101.64165;MX;8992
29191;Irapuato;20.67675;-101.35628;MX;380941
29192;Irámuco;19.96156;-100.92202;MX;5954
29193;Indaparapeo;19.78767;-100.96907;MX;6791
29194;Imuris;30.78955;-110.84596;MX;6841
29195;Huetamo de Núñez;18.62926;-100.897;MX;21864
29196;Huatabampo;26.8261;-109.6422;MX;30475
29197;Huanímaro;20.36783;-101.49869;MX;5505
29198;Huandacareo;19.99136;-101.2761;MX;6736
29199;Higuera de Zaragoza;25.96892;-109.3042;MX;9555
29200;Parral;26.93022;-105.6664;MX;104836
29201;Heróica Zitácuaro;19.43612;-100.35733;MX;84307
29202;Nogales;31.30862;-110.94217;MX;212533
29203;Heroica Caborca;30.71825;-112.15822;MX;59922
29204;Hermosillo;29.1026;-110.97732;MX;715061
29205;Heroica Guaymas;27.91928;-110.89755;MX;113082
29206;Guasave;25.56745;-108.46756;MX;71196
29207;Guanajuato;21.01858;-101.2591;MX;72237
29208;Guamúchil;25.4587;-108.07732;MX;63743
29209;Guadalupe y Calvo;26.09117;-106.9626;MX;5816
29210;Ciudad Guadalupe Victoria;24.44401;-104.12156;MX;16506
29211;Guadalupe;25.67678;-100.25646;MX;673616
29212;Guadalupe;22.74753;-102.51874;MX;124623
29213;Guadalajara;20.66682;-103.39182;MX;1495182
29214;Guachochi;26.82001;-107.0745;MX;14513
29215;Gómez Palacio;25.56985;-103.49588;MX;257352
29216;Gómez Farías;29.35981;-107.7396;MX;5330
29217;General Zuazua;25.89491;-100.108;MX;9898
29218;Vicente Guerrero;23.73429;-103.98487;MX;15982
29219;Juan José Ríos;25.75781;-108.8242;MX;23553
29220;Ciudad General Escobedo;25.79698;-100.31791;MX;352444
29221;San Pedro Garza García;25.6604;-100.40651;MX;122627
29222;Galeana;24.82455;-100.07601;MX;7024
29223;Fresnillo;23.18126;-102.87136;MX;120944
29224;Francisco I. Madero;25.773;-103.27127;MX;26632
29225;Francisco I. Madero;21.58186;-104.81927;MX;7091
29226;Felipe Carrillo Puerto;19.16325;-102.70834;MX;10217
29227;Etzatlán;20.76839;-104.07735;MX;13513
29228;Etchojoa;26.91094;-109.6261;MX;9710
29229;Esqueda;30.72412;-109.5893;MX;6749
29230;Escuinapa;22.83279;-105.77772;MX;30790
29231;Ensenada;31.87149;-116.60071;MX;279765
29232;Encarnación de Díaz;21.52705;-102.24013;MX;25010
29233;Empalme Escobedo;20.6725;-100.74675;MX;13384
29234;Empalme;27.96166;-110.81411;MX;42516
29235;El Verde;20.55567;-103.27901;MX;7556
29236;El Tobarito;27.37057;-109.89379;MX;9065
29237;El Sauzal de Rodríguez;31.89329;-116.69256;MX;8832
29238;El Saúz;20.47774;-100.1154;MX;6569
29239;El Salto;23.77781;-105.36192;MX;24241
29240;Pueblo Nuevo;23.37927;-105.38313;MX;19363
29241;El Salto;20.51895;-103.18159;MX;21644
29242;El Salto;20.33333;-104.5;MX;22550
29243;El Rosario;24.25556;-107.18278;MX;14577
29244;El Refugio;20.6714;-103.73929;MX;6262
29245;El Quince;20.54387;-103.28467;MX;17669
29246;El Oro de Hidalgo;19.80272;-100.13081;MX;5776
29247;El Grullo;19.80603;-104.21805;MX;20924
29248;El Fuerte;26.41686;-108.61828;MX;12566
29249;El Dorado;24.32283;-107.36298;MX;14136
29250;Coyote;25.6951;-103.2842;MX;8856
29251;El Colomo;19.06101;-104.25853;MX;10255
29252;El Coacoyul;17.6381;-101.47571;MX;6850
29253;El Arenal;20.77538;-103.69353;MX;11610
29254;Puebla;32.56654;-115.3534;MX;15168
29255;Ciudad Insurgentes;25.26345;-111.77444;MX;8741
29256;Hermosillo;32.51097;-114.92278;MX;5101
29257;Esperanza;27.57916;-109.9298;MX;38969
29258;Victoria de Durango;24.02032;-104.65756;MX;518709
29259;Duarte;21.08712;-101.52431;MX;6261
